0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,X,Y
10.0,8.040288122067778,6.867122044557042,6.080879544588433,5.535748199641708,5.180733755257599,5.003190068985625,8.031319389154206,4.825646382713652,6.840215845816326,4.470486082009867,6.0261648399465,3.9247713117844474,5.439744720382476,3.137160336335447,5.033180081144961,1.9617978341619775,4.873713997253407,4.714247913361855,4.482948217033157,3.9485158610112787,3.151574371607122,1.9666025125858693,3.928392489962867e-06,6.0,2.5
10.0,8.04472431366977,6.870295213263709,6.081158027014265,5.533454833298102,5.176767671110868,4.99844193284559,8.04357677492548,4.8201161945803115,6.866852597030843,4.463500403706428,6.074774492886985,3.916082695243674,5.525491334224377,3.127615139847424,5.177721387661935,1.9542608074657701,5.061797966271703,4.9458745448814705,4.5123428710069025,3.937620737808797,3.137170498971366,1.957445927173751,3.9116989112416985e-06,6.5,2.0
10.0,8.029360484354061,6.852453759789432,6.0673402400975895,5.5251415742476855,5.172764448000068,4.996662389112932,8.01720375542201,4.8205603302257956,6.8159835729932725,4.46852922092487,5.995460985159503,3.9277146228617466,5.41100211550678,3.1456062079152476,5.02091752972182,1.9719793045116851,4.83922467571989,4.657531821717959,4.320844991495197,3.949977144091269,3.174061383981153,1.9814643632003204,3.953435760840484e-06,6.0,3.5
10.0,8.043699841441015,6.868158129505026,6.078207732644234,5.530081074549012,5.173235981212852,4.994872107409666,8.043620077046238,4.816508233606481,6.867918836320698,4.459897831729897,6.07825758556086,3.912709939472986,5.532982505598222,3.1249615007101763,5.186068082729969,1.952953965983407,5.029140897042694,4.872213711355419,4.591419391474572,3.962492908869577,3.145301428150626,1.9597339417968902,3.912680082420132e-06,6.5,3.0
10.0,8.012795244981106,6.826606942013698,6.037501218679362,5.496125614221702,5.146315069521254,4.9720454840834165,8.000739823270086,4.79777589864558,6.790440676880638,4.450508101594681,5.966526466285156,3.9193034877352244,5.3850758422149045,3.1524762934262758,5.0017158406440405,1.9919513636889203,4.81329244951208,4.624869058380119,4.254535495423139,3.7251906258084255,3.16018682598901,1.9945215412098318,3.986464931968888e-06,6.0,4.5
10.0,8.041250927771657,6.863646362677882,6.071866355053983,5.522493443683078,5.1649961606359565,4.986380920528608,8.04208000907974,4.807765680421259,6.866133606602131,4.450802003038984,6.077047870237688,3.903563514327475,5.532233448110367,3.116901844462662,5.182541970402403,1.9482276415506463,5.013622996508884,4.844704022615365,4.518719604749251,4.068733421989329,3.1775666856698885,1.9684492552863884,3.916669063498908e-06,6.5,4.0
10.0,7.993106447459402,6.793597921031422,5.9948607077292015,5.447927117919762,5.09726914016206,4.923757430268848,7.983741044320339,4.750245720375636,6.765501711614231,4.4068568585604915,5.93955250482061,3.8889997325212877,5.360462598009646,3.1573205277415806,4.980618871360653,2.058129112940147,4.791158158101906,4.60169744484316,4.223698318457169,3.6519868126982136,2.8780275153172217,1.965031442132028,4.023152508767158e-06,6.0,5.5
10.0,8.032469639747678,6.848769219671232,6.051993018641451,5.498529603419225,5.138357051942779,4.958495343881639,8.034425977168198,4.778633635820499,6.854638231932794,4.419359355052384,6.063670537883435,3.8694890226634886,5.5176694406564355,3.082390563738467,5.165866786389746,1.9222158380001522,4.99294301721922,4.820019248048696,4.480126825633286,3.981766655811413,3.3484322843422567,2.0108964115347483,3.933104383326134e-06,6.5,5.0
10.0,7.993671751832002,6.790932710465613,5.98606208916271,5.431427836092959,5.07403612619432,4.897560378206572,7.9893977323558545,4.721084630218823,6.778110652037172,4.3725733481664655,5.96073781822407,3.8534608064818405,5.390926562759196,3.157171602915444,5.018683967872272,2.29025823266421,4.832499955542519,4.646315943212766,4.273822488780677,3.703007795135147,2.8897772795188925,1.7266803174848218,4.016930516287999e-06,6.0,6.5
10.0,7.989397732332552,6.7781106520001195,5.9607378181780835,5.390926562707337,5.018683967816878,4.832499955485519,7.99367175180835,4.646315943154158,6.790932710427512,4.273822488719176,5.98606208911465,3.7030077950703393,5.431427836037786,2.889777279452927,5.0740361261344,1.7266803174288228,4.897560378144252,4.721084630154103,4.3725733480968945,3.8534608064047395,3.1571716028276366,2.290258232562179,4.016930516129969e-06,6.5,6.0
10.0,7.724419570517809,6.349865887168593,5.41783086940272,4.763161803190959,4.331018526794359,4.112338029695248,7.734188457006283,3.893657532596137,6.379172546634016,3.4510788205962935,5.4757131344657575,2.7546680119715656,4.855733291001037,1.703277699493614,4.457533849094103,7.794642275036848e-06,4.261042987041446,4.064552124988788,3.676788118685093,3.098550017633338,2.314445900177153,1.2881462113069917,4.541391972475934e-06,6.5,7.0
10.0,8.045573033912179,6.871690463205567,6.08278209101975,5.5351056217031305,5.178369844030917,5.000001955195437,8.043826234451705,4.821634066359957,6.8664500648241455,4.464898288690246,6.071524938945501,3.917221819383641,5.512203139918551,3.1283134472235794,5.128052315264597,1.954430876572765,4.871951850829051,4.871951594728587,4.487800770230349,3.928478971316439,3.133553845535093,1.9561776760099368,3.910600731381239e-06,7.0,1.5
10.0,8.040081933655742,6.865150637439702,6.077108000862886,5.5307638789290845,5.175113234909739,4.9973186039312765,8.03438182652855,4.819523972952813,6.848050316058124,4.463996093058308,6.042114205520488,3.9181430276238713,5.468210739602455,3.1312522073882185,5.069416928261022,1.9581695944109876,4.833140834861708,4.596864741462394,4.596864195151831,3.9792037407761285,3.1588669158231184,1.9673744972226208,3.925536240561128e-06,7.0,2.5
10.0,8.028100427966361,6.84838359379065,6.059604612883336,5.514368582829947,5.160124516834001,4.9831947175675495,8.018978748896028,4.806264918301098,6.821018556579653,4.452789787231236,6.004931077793842,3.910629496882184,5.423547567454117,3.1290649348354966,5.026148913151558,1.9609273559797191,4.81032005270878,4.594491192266002,4.128574404797449,4.1285735493414055,3.2222869874828164,1.9920013735288258,3.9529208236668976e-06,7.0,3.5
10.0,8.00321361018798,6.8101666334113755,6.0147751346790574,5.467448210572491,5.113347232244543,4.936954518698165,7.992252057881593,4.760561805151788,6.7772819764922145,4.409091929294225,5.949673906421435,3.872289415069201,5.362509286573494,3.101900263110536,4.967534117590151,1.9510059123000116,4.761822619543727,4.556111121497303,4.128240298294951,3.409493061570984,3.40949181362986,2.053536429139786,4.0045343323711325e-06,7.0,4.5
10.0,7.941824354618861,6.7124937664306765,5.894087217733084,5.332964893537626,4.9721214928735264,4.7932973174507305,7.930483591850158,4.614473142027935,6.6784714781245675,4.260019841000852,5.826891326229022,3.724457915353463,5.2254980616076505,2.969835876832238,4.825249046510262,1.8673753918339597,4.620664781922461,4.41608051733466,3.9979924740808443,3.3252430968337734,2.2603268059771016,2.2603249176175657,4.1276920540674175e-06,7.0,5.5
10.0,7.734188457006287,6.37917254663402,5.475713134465764,4.855733291001044,4.457533849094108,4.26104298704145,7.724419570517813,4.064552124988793,6.349865887168598,3.676788118685098,5.417830869402728,3.098550017633343,4.763161803190968,2.3144459001771573,4.331018526794368,1.2881462113069944,4.112338029695257,3.893657532596147,3.451078820596303,2.7546680119715727,1.7032776994936183,7.794642275036865e-06,4.541391972475943e-06,7.0,6.5
10.0,8.046985884231365,6.873141393639071,6.083791662807158,5.535632127507219,5.178545344511829,5.000001953014134,8.046985884231365,4.821458561516439,6.873141393639069,4.464371778521048,6.083791662807158,3.9162122432211057,5.535632127507218,3.126862512389189,5.178545344511829,1.9530180217968836,5.0000019530141335,4.8214585615164385,4.464371778521047,3.9162122432211053,3.126862512389188,1.953018021796883,3.906028231537304e-06,0.0,0.0
